Content ID,User ID_Reactions,Type_Reactions,Datetime,User ID_Content,Type_Content,Category,Type,Sentiment,Score
2e32de07-dc79-4cdc-bf1d-bac90ba3fd85,93dd80c0-4ff2-42ed-9949-1621b0a68c63,cherish,2021-05-26 00:59:51,ad4bd878-55e7-487c-a4db-470b23bbd832,video,studying,cherish,positive,70
89cb4504-fccd-40f4-945e-410f74ee4735,38cceae3-14e0-49bb-8087-f6f210a2053a,cherish,2021-04-04 21:44:33,a81378a5-58de-4631-b2b1-3eca765f68c6,photo,animals,cherish,positive,70
89cb4504-fccd-40f4-945e-410f74ee4735,ec2729db-9794-466e-93ba-a19402e16bef,cherish,2020-06-27 22:17:07,a81378a5-58de-4631-b2b1-3eca765f68c6,photo,animals,cherish,positive,70
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,cherish,2020-07-25 15:40:02,fb4654ff-ce23-4a77-b52a-50f8948b5664,photo,veganism,cherish,positive,70
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2020-07-16 23:51:52,fb4654ff-ce23-4a77-b52a-50f8948b5664,photo,veganism,cherish,positive,70
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,ba55c3a8-5ab2-486a-8c90-b972117453bb,cherish,2020-10-14 07:49:24,fb4654ff-ce23-4a77-b52a-50f8948b5664,photo,veganism,cherish,positive,70
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,941db1b1-270d-47f8-8a96-43f5a7481f03,cherish,2020-12-21 12:09:35,fb4654ff-ce23-4a77-b52a-50f8948b5664,photo,veganism,cherish,positive,70
c54b49c4-b1f2-4641-8595-1cbd19937845,c1c53b8c-b6a8-4343-a369-4a0595a97807,cherish,2020-12-23 11:54:31,2ab641a8-6ad4-4d1a-8511-d87ff5346773,photo,science,cherish,positive,70
c54b49c4-b1f2-4641-8595-1cbd19937845,d9aab962-e964-4afd-83ee-abda0865da67,cherish,2021-05-13 09:42:19,2ab641a8-6ad4-4d1a-8511-d87ff5346773,photo,science,cherish,positive,70
c54b49c4-b1f2-4641-8595-1cbd19937845,5fbf758a-376b-472c-8aca-a87ff1db3e6d,cherish,2020-10-30 17:46:51,2ab641a8-6ad4-4d1a-8511-d87ff5346773,photo,science,cherish,positive,70
c54b49c4-b1f2-4641-8595-1cbd19937845,b596e7d8-dd3f-4125-8b99-4bf2283657cd,cherish,2020-11-18 00:45:17,2ab641a8-6ad4-4d1a-8511-d87ff5346773,photo,science,cherish,positive,70
b4cef9ef-627b-41d7-a051-5961b0204ebb,b473e898-b7b0-4a57-959d-484bf4cc4483,cherish,2020-10-27 12:57:45,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,video,public speaking,cherish,positive,70
435007a5-6261-4d8b-b0a4-55fdc189754b,8298747d-33c8-441c-9c5a-a6cf648c95d8,cherish,2020-11-06 22:52:57,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,audio,veganism,cherish,positive,70
435007a5-6261-4d8b-b0a4-55fdc189754b,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,cherish,2021-03-15 05:41:26,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,audio,veganism,cherish,positive,70
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,3eb6dad3-c017-4e77-8920-fbdea84b0acc,cherish,2020-08-26 00:14:06,b9bcd994-f000-4f6b-87fc-caae08acfaa1,GIF,culture,cherish,positive,70
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,192a526b-4952-4bda-b659-4661dab12716,cherish,2021-06-07 18:07:37,b9bcd994-f000-4f6b-87fc-caae08acfaa1,GIF,culture,cherish,positive,70
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,374634b7-aead-4f2f-9303-c15f456c4094,cherish,2021-02-15 07:51:57,b9bcd994-f000-4f6b-87fc-caae08acfaa1,GIF,culture,cherish,positive,70
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,8d67b1c4-cd76-4701-a908-738e7a2411e7,cherish,2020-07-28 11:30:33,b9bcd994-f000-4f6b-87fc-caae08acfaa1,GIF,culture,cherish,positive,70
75d6b589-7fae-4a6d-b0d0-752845150e56,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,cherish,2021-02-16 14:14:45,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,audio,technology,cherish,positive,70
75d6b589-7fae-4a6d-b0d0-752845150e56,4edc3d1a-a7d9-4db6-89c3-f784d9954172,cherish,2021-01-04 04:55:11,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,audio,technology,cherish,positive,70
97522e57-d9ab-4bd6-97bf-c24d952602d2,b0c22f82-b882-4394-bf27-6dfadf26e5c2,hate,2021-01-27 08:32:09,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,studying,hate,negative,5
97522e57-d9ab-4bd6-97bf-c24d952602d2,48e834aa-fd4a-4206-93e8-ac8fdac613bc,hate,2020-10-07 18:39:08,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,studying,hate,negative,5
97522e57-d9ab-4bd6-97bf-c24d952602d2,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,hate,2020-06-27 18:44:39,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,studying,hate,negative,5
97522e57-d9ab-4bd6-97bf-c24d952602d2,e74edcea-5db4-4412-a4ce-eb7c5adc314a,hate,2021-05-09 21:05:17,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,studying,hate,negative,5
97522e57-d9ab-4bd6-97bf-c24d952602d2,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,hate,2021-03-15 03:59:11,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,photo,studying,hate,negative,5
9f737e0a-3cdd-4d29-9d24-753f4e3be810,a483c273-aee5-44bc-883e-d6963157aa4c,hate,2021-03-08 10:40:53,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,healthy eating,hate,negative,5
9f737e0a-3cdd-4d29-9d24-753f4e3be810,e6a52b6a-20ec-4b09-bbb7-4a1138014985,hate,2021-05-25 01:00:28,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,photo,healthy eating,hate,negative,5
230c4e4d-70c3-461d-b42c-ec09396efb3f,ad4bd878-55e7-487c-a4db-470b23bbd832,hate,2020-12-07 19:13:23,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,healthy eating,hate,negative,5
230c4e4d-70c3-461d-b42c-ec09396efb3f,d71363d5-6468-44b0-b641-94c4776bce98,hate,2020-11-18 23:37:37,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,healthy eating,hate,negative,5
230c4e4d-70c3-461d-b42c-ec09396efb3f,b6d04982-1509-41ab-a700-b390d6cb4d02,hate,2020-08-01 19:16:01,a5c65404-5894-4b87-82f2-d787cbee86b4,photo,healthy eating,hate,negative,5
356fff80-da4d-4785-9f43-bc1261031dc6,0c5b0547-820a-4beb-832e-3162f74ccfa7,hate,2020-09-16 08:39:40,9fb4ce88-fac1-406c-8544-1a899cee7aaf,photo,technology,hate,negative,5
cf1e8c1a-23eb-4426-9f58-002fb1b53e91,2546684f-0387-4c46-b19b-9a5ddb2ef221,hate,2021-05-02 03:45:03,4607d7b0-3313-49b8-9f73-5b8227fc5b67,GIF,cooking,hate,negative,5
3f8590c7-6ab2-4973-805a-90cdec355f05,e6a52b6a-20ec-4b09-bbb7-4a1138014985,hate,2021-05-21 07:23:46,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,dogs,hate,negative,5
3f8590c7-6ab2-4973-805a-90cdec355f05,9e9cf8e7-6731-47da-bc0f-3a487e835586,hate,2021-02-07 21:39:16,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,dogs,hate,negative,5
3f8590c7-6ab2-4973-805a-90cdec355f05,89572273-761e-46f3-8b99-1689d98aac90,hate,2020-10-17 11:46:24,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,video,dogs,hate,negative,5
0bedca96-fb76-4287-a83c-17330ed39cce,1582dac6-ebec-43ed-a34a-1a202ca72627,hate,2021-02-01 00:15:07,2bd9c167-e06c-47c1-a978-3403d6724606,photo,soccer,hate,negative,5
b18cb63f-4c8e-44ee-a47f-541e95191d11,d6204684-926d-41db-ae9c-a7bf2e76313a,hate,2020-12-24 03:24:57,13f0db8a-152a-496f-a6e8-1ed6a90b8788,photo,public speaking,hate,negative,5
b18cb63f-4c8e-44ee-a47f-541e95191d11,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,hate,2020-11-21 08:24:23,13f0db8a-152a-496f-a6e8-1ed6a90b8788,photo,public speaking,hate,negative,5
5118e9c5-1377-4cc5-a486-65b35b7b7b76,a6133f47-5586-434e-8be1-1e7122db1c0e,hate,2020-08-23 04:39:40,ef56931b-540b-4166-9090-73ae48ac8d97,GIF,science,hate,negative,5
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,hate,2021-05-08 13:47:13,72d2587e-8fae-4626-a73d-352e6465ba0f,GIF,tennis,hate,negative,5
0be59876-d70c-486c-8e0b-a06bef7a2cd6,c43c2351-9591-4122-acdd-b521723d7292,hate,2020-07-05 05:50:42,72d2587e-8fae-4626-a73d-352e6465ba0f,GIF,tennis,hate,negative,5
0be59876-d70c-486c-8e0b-a06bef7a2cd6,d16ed6bf-d35e-463b-92b0-393ee67e220c,hate,2021-05-12 20:45:29,72d2587e-8fae-4626-a73d-352e6465ba0f,GIF,tennis,hate,negative,5
0be59876-d70c-486c-8e0b-a06bef7a2cd6,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,2021-04-15 13:23:20,72d2587e-8fae-4626-a73d-352e6465ba0f,GIF,tennis,hate,negative,5
0be59876-d70c-486c-8e0b-a06bef7a2cd6,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,2021-05-04 19:40:16,72d2587e-8fae-4626-a73d-352e6465ba0f,GIF,tennis,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,23a48585-f2cf-4a20-8d30-f49361d5625c,hate,2020-09-08 14:01:57,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,video,public speaking,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,hate,2021-01-08 12:46:55,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,video,public speaking,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,9664d628-9163-4aae-94e0-311f3bdb2f11,hate,2021-01-26 16:14:57,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,video,public speaking,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,95258c36-5b6b-4591-85ee-0c43f503c1d5,hate,2020-11-25 01:57:44,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,video,public speaking,hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,hate,2020-09-30 18:09:27,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,video,public speaking,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,fb4654ff-ce23-4a77-b52a-50f8948b5664,hate,2020-10-05 18:00:47,3d13e0d3-e765-4065-9221-3f864689b9e0,video,food,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,e8849148-1482-4926-9f28-a537630b9ba2,hate,2021-01-12 12:14:41,3d13e0d3-e765-4065-9221-3f864689b9e0,video,food,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,2020-10-12 01:42:57,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,video,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,hate,2021-02-13 13:45:04,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,video,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,9ce133df-bd87-4559-96d7-a402add824ca,hate,2021-02-11 08:54:18,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,video,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,b3e73328-3638-4913-b7ae-3a6a64c1cd62,hate,2021-03-27 08:58:02,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,video,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,hate,2021-05-29 04:12:17,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,video,tennis,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,hate,2020-09-24 06:28:35,2f112802-2501-45b5-a9d9-470cda6ef23e,GIF,soccer,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,0c347562-ce55-450b-91ab-0707662b36f5,hate,2021-05-24 06:17:01,2f112802-2501-45b5-a9d9-470cda6ef23e,GIF,soccer,hate,negative,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,22056f9e-4654-44e9-930d-2fabdeb80f95,hate,2021-04-14 13:48:08,11f207c2-0113-47e5-aa9a-df2c7b91ac75,GIF,soccer,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,c3988ef2-7e28-4db7-8981-c69f61a3bfce,hate,2021-03-23 13:28:05,34fcadd6-fa9b-4404-981a-c70c86cde556,photo,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,289044c8-e74c-4814-898a-b3b5eba6e46e,hate,2021-01-22 15:32:24,34fcadd6-fa9b-4404-981a-c70c86cde556,photo,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,0c9ea4da-c609-4b08-ab44-1da0530ba364,hate,2021-05-24 05:36:16,34fcadd6-fa9b-4404-981a-c70c86cde556,photo,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,4edc3d1a-a7d9-4db6-89c3-f784d9954172,hate,2020-11-25 19:16:05,34fcadd6-fa9b-4404-981a-c70c86cde556,photo,studying,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,740a4abd-187d-4783-990b-161c52fb5f86,hate,2020-12-28 06:16:38,e2377b94-f06a-49ed-a266-377c4b07e980,GIF,food,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,3eb6dad3-c017-4e77-8920-fbdea84b0acc,hate,2020-12-15 02:38:08,e2377b94-f06a-49ed-a266-377c4b07e980,GIF,food,hate,negative,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,ed5e1675-94a8-482c-8b43-1b9bb71d0495,hate,2021-05-05 04:57:00,10f311c3-f547-4260-8c0e-a155008b7936,audio,dogs,hate,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,877ce8ba-564f-4b86-9cdc-94a93d9a7997,hate,2021-02-21 17:06:48,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,GIF,science,hate,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,1879b698-1639-438e-a07e-ddd735f8d57c,hate,2021-04-29 06:42:43,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,GIF,science,hate,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,0ce03276-e538-4c96-bcae-9844fb0628ac,hate,2020-08-24 14:46:59,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,GIF,science,hate,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,df1e7940-d514-40aa-af3a-e742792c4b5e,hate,2021-02-14 18:33:57,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,GIF,science,hate,negative,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,324e384a-9963-4d17-94aa-21859ea85062,hate,2021-05-19 10:39:28,f8926cfa-7036-4929-b5db-925c26daea1a,GIF,veganism,hate,negative,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,hate,2021-01-03 20:01:37,f8926cfa-7036-4929-b5db-925c26daea1a,GIF,veganism,hate,negative,5
f4e3840e-bb71-40c2-afc5-9408d842646d,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,hate,2021-03-27 05:17:06,d9aab962-e964-4afd-83ee-abda0865da67,photo,healthy eating,hate,negative,5
f4e3840e-bb71-40c2-afc5-9408d842646d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,2020-12-13 00:43:22,d9aab962-e964-4afd-83ee-abda0865da67,photo,healthy eating,hate,negative,5
a2ff9bf2-1fa6-4001-9566-f597f8e754ef,b7b551bd-8cdd-44f3-aef8-29bf82b51535,hate,2021-04-14 03:24:20,f0ef81ec-85b1-4475-ae60-aa7d373088aa,video,food,hate,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,3ae50cc3-39cc-440a-8e31-3215011f2762,hate,2021-04-17 17:26:33,e2377b94-f06a-49ed-a266-377c4b07e980,video,dogs,hate,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,c64c5004-6ab5-4faa-9fcd-8039fe57799d,hate,2020-08-17 08:57:55,e2377b94-f06a-49ed-a266-377c4b07e980,video,dogs,hate,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,132b1407-16fa-48f8-8112-3e426974bbb7,hate,2020-12-20 05:07:35,e2377b94-f06a-49ed-a266-377c4b07e980,video,dogs,hate,negative,5
89fd8f89-807f-4076-b7e7-84db361e11c1,ef56931b-540b-4166-9090-73ae48ac8d97,hate,2021-04-07 20:19:30,0c347562-ce55-450b-91ab-0707662b36f5,audio,studying,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,da97952a-2eba-46c4-a19e-3df3c40a1524,hate,2021-05-19 11:51:15,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,b473e898-b7b0-4a57-959d-484bf4cc4483,hate,2020-12-26 13:56:56,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,0c5b0547-820a-4beb-832e-3162f74ccfa7,hate,2021-02-05 19:47:55,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,4eed2f45-f040-4995-a60f-472af1ff379a,hate,2021-02-16 12:59:22,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,video,cooking,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,hate,2020-09-16 06:44:28,cad2d54d-9555-4dfe-bfcd-7a584895a002,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,hate,2020-11-11 12:09:36,cad2d54d-9555-4dfe-bfcd-7a584895a002,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,37867a23-d07b-4990-8fa8-d694cf7d3b1b,hate,2020-07-10 14:19:54,cad2d54d-9555-4dfe-bfcd-7a584895a002,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,f717de6d-2b64-4ef9-855d-ff1c9460c3fe,hate,2020-12-12 13:04:31,cad2d54d-9555-4dfe-bfcd-7a584895a002,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,c1c53b8c-b6a8-4343-a369-4a0595a97807,hate,2021-02-12 12:06:27,cad2d54d-9555-4dfe-bfcd-7a584895a002,audio,food,hate,negative,5
07f88a73-aef2-45fd-8b5d-418e448b853d,8665a934-dc22-482b-9289-2e2c9d6a4095,hate,2020-12-27 03:37:01,18c56602-937e-4ff3-bc6c-43f0b14212ca,GIF,animals,hate,negative,5
07f88a73-aef2-45fd-8b5d-418e448b853d,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,hate,2021-01-19 22:28:57,18c56602-937e-4ff3-bc6c-43f0b14212ca,GIF,animals,hate,negative,5
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,b473e898-b7b0-4a57-959d-484bf4cc4483,hate,2020-12-25 22:21:40,3eb6dad3-c017-4e77-8920-fbdea84b0acc,photo,technology,hate,negative,5
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,d27670c9-f85e-43e0-80a7-122cba908f10,hate,2020-12-27 22:57:47,3eb6dad3-c017-4e77-8920-fbdea84b0acc,photo,technology,hate,negative,5
457301ee-3e87-40d8-8b82-ea4e1fa90e39,d74e1b39-7b34-4bcb-a24d-e215097187f5,hate,2021-01-13 14:21:39,bec3a622-1373-49c2-9d57-e0281c34f5cf,GIF,healthy eating,hate,negative,5
4fa14453-7b29-4302-b51f-9aa23b472c1b,8f3d5674-544d-4f70-b4c1-7b9d93371855,hate,2021-01-22 21:05:15,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,audio,animals,hate,negative,5
16757b80-2803-4464-b5d7-e372d8d77337,2019ba88-1967-43e6-9710-b17ade18afb3,hate,2020-11-11 18:52:27,3e65775b-36e4-495d-9c45-28127fb3da5f,GIF,technology,hate,negative,5
ab4c4756-1c50-4136-bad9-3216e01ffac2,a6668254-c779-424c-8c8b-1762bf45916e,hate,2020-07-17 00:26:58,bfe23c39-f814-4282-b0f7-506cd8295b8a,audio,fitness,hate,negative,5
4478d98e-43e8-4dc0-884d-c1115aa8b970,cf34e8ee-f508-47bc-baa1-bcc576e1084d,hate,2020-07-15 03:34:11,d6204684-926d-41db-ae9c-a7bf2e76313a,audio,animals,hate,negative,5
4478d98e-43e8-4dc0-884d-c1115aa8b970,fe1c151b-1a95-43fa-9a4c-f3214adba852,hate,2021-03-04 18:10:11,d6204684-926d-41db-ae9c-a7bf2e76313a,audio,animals,hate,negative,5
34f73132-fff6-4f01-a5ec-4b4b66461fc7,f182f7d5-e202-4e89-832e-02205dd2ff02,hate,2021-01-24 10:15:43,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,photo,fitness,hate,negative,5
34f73132-fff6-4f01-a5ec-4b4b66461fc7,007a1366-a46f-40f1-9ba5-01245aeaf20f,hate,2020-12-04 19:57:24,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,photo,fitness,hate,negative,5
34f73132-fff6-4f01-a5ec-4b4b66461fc7,cfe50481-7c50-48fa-97fa-89b6f137e1bd,hate,2021-04-17 17:55:42,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,photo,fitness,hate,negative,5
220d9dc1-f8a5-422d-b200-3819f3b89b2b,b596e7d8-dd3f-4125-8b99-4bf2283657cd,hate,2020-07-09 18:18:14,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,video,dogs,hate,negative,5
220d9dc1-f8a5-422d-b200-3819f3b89b2b,94bf7864-a52e-405e-a729-9702bf79c234,hate,2020-11-06 04:38:12,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,video,dogs,hate,negative,5
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,04e52602-e370-4a99-bfda-f0c1655058da,hate,2020-11-27 09:24:25,49da0743-cb4d-4c84-b6a2-537bbe7256d1,GIF,healthy eating,hate,negative,5
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,7246fed1-8725-4dbb-bccd-5451346f122d,hate,2020-10-31 11:38:53,49da0743-cb4d-4c84-b6a2-537bbe7256d1,GIF,healthy eating,hate,negative,5
18b4da8a-5f22-4dbe-b2af-c9013581cdd9,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,hate,2020-12-30 19:16:17,b6d04982-1509-41ab-a700-b390d6cb4d02,GIF,studying,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,054b5d2a-7ee3-49c8-912a-1cf58389ae60,hate,2021-03-08 04:44:53,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,e74edcea-5db4-4412-a4ce-eb7c5adc314a,hate,2020-08-22 09:38:35,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,hate,2020-12-21 02:17:24,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,f7d73e35-248c-4369-9e4d-1f38bea06a5f,hate,2021-04-20 12:29:31,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,5d04455b-a95e-40d8-bcd4-8c485777c47f,hate,2020-12-01 18:29:09,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,23a48585-f2cf-4a20-8d30-f49361d5625c,hate,2021-04-12 22:58:25,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
c01fa154-5348-4040-9d20-0bbf01f6349b,c880dbc5-8997-4f38-9055-c254b9133175,hate,2020-08-13 09:19:57,69532ce2-1ffe-4187-8042-0230d115b24e,GIF,tennis,hate,negative,5
2d949603-6676-4402-900b-2c2c78315ea0,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,hate,2020-09-23 00:13:08,4baf648a-0ad5-412d-8250-5a0ff9289fbf,audio,culture,hate,negative,5
50c9237a-541c-4f10-a2be-7cbe076b2012,04e52602-e370-4a99-bfda-f0c1655058da,hate,2021-05-03 09:04:35,e79a2e98-57b4-4469-8da4-87f338460d42,GIF,travel,hate,negative,5
50c9237a-541c-4f10-a2be-7cbe076b2012,ec2729db-9794-466e-93ba-a19402e16bef,hate,2021-06-10 02:21:48,e79a2e98-57b4-4469-8da4-87f338460d42,GIF,travel,hate,negative,5
50c9237a-541c-4f10-a2be-7cbe076b2012,93dd80c0-4ff2-42ed-9949-1621b0a68c63,hate,2021-04-02 06:09:00,e79a2e98-57b4-4469-8da4-87f338460d42,GIF,travel,hate,negative,5
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,084eb113-0d87-4ae5-891b-2ec7f1e194a8,hate,2021-01-11 04:54:56,77a7b81e-96f7-4e5a-92c7-5b07f7333913,video,science,hate,negative,5
e442899c-d2d6-4392-be2d-a0b916ae47fb,fe1c151b-1a95-43fa-9a4c-f3214adba852,hate,2020-11-23 04:32:37,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,video,technology,hate,negative,5
82145a60-013e-4d96-81a5-399af8618158,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,hate,2021-02-20 01:35:28,2ad548cd-a899-4992-972b-92cde9cea8f1,audio,food,hate,negative,5
82145a60-013e-4d96-81a5-399af8618158,a540d720-b44a-4d3d-9643-e12bca77d1f3,hate,2021-03-22 15:35:41,2ad548cd-a899-4992-972b-92cde9cea8f1,audio,food,hate,negative,5
82145a60-013e-4d96-81a5-399af8618158,c7b6e374-1bef-48c3-8222-cc231dbd5cce,hate,2020-09-30 06:27:46,2ad548cd-a899-4992-972b-92cde9cea8f1,audio,food,hate,negative,5
82145a60-013e-4d96-81a5-399af8618158,38cceae3-14e0-49bb-8087-f6f210a2053a,hate,2021-01-24 12:45:59,2ad548cd-a899-4992-972b-92cde9cea8f1,audio,food,hate,negative,5
